Timestamp,N1_Data,N2_Data,N3_Data,N4_Data,N5_Data
2026/03/24 22:33:51,M:21.0,T:30.6,H:67.6,B:100,M:49.0,T:26.5,H:75.3,B:34,M:90.0,T:26.8,H:74.4,B:52,M:47.0,T:26.8,H:74.1,B:61,M:38.0,T:26.8,H:75.2,B:67
2026/03/24 23:03:51,M:21.0,T:29.8,H:69.7,B:100,M:49.0,T:26.3,H:76.9,B:34,M:90.0,T:26.6,H:75.6,B:51,M:47.0,T:26.6,H:75.2,B:60,M:38.0,T:26.6,H:76.3,B:67
2026/03/24 23:33:52,M:21.0,T:31.2,H:68.0,B:100,M:48.0,T:26.2,H:78.1,B:29,M:90.0,T:26.5,H:76.4,B:51,M:47.0,T:26.5,H:76.0,B:60,M:38.0,T:26.5,H:77.2,B:66
2026/03/25 00:03:52,M:22.0,T:30.8,H:71.3,B:100,M:48.0,T:26.0,H:78.8,B:29,M:90.0,T:26.4,H:76.9,B:49,M:47.0,T:26.4,H:76.6,B:59,M:38.0,T:26.3,H:78.0,B:65
2026/03/25 00:33:52,M:22.0,T:29.6,H:72.6,B:100,NA,NA,NA,NA,M:90.0,T:26.3,H:77.5,B:49,M:47.0,T:26.3,H:77.3,B:58,M:38.0,T:26.2,H:78.9,B:65
2026/03/25 01:03:52,M:22.0,T:29.6,H:74.4,B:100,M:49.0,T:25.7,H:80.8,B:26,NA,NA,NA,NA,M:48.0,T:26.2,H:77.9,B:59,M:38.0,T:26.0,H:79.9,B:66
2026/03/25 01:33:52,M:22.0,T:28.8,H:75.0,B:100,M:49.0,T:25.6,H:81.7,B:27,M:90.0,T:26.1,H:79.1,B:48,M:48.0,T:26.1,H:78.6,B:57,M:38.0,T:25.9,H:80.9,B:65
2026/03/25 02:03:52,M:22.0,T:31.5,H:76.4,B:100,M:49.0,T:25.4,H:82.2,B:27,M:90.0,T:26.1,H:79.6,B:48,M:48.0,T:26.1,H:79.1,B:57,M:38.0,T:25.8,H:81.4,B:64
2026/03/25 02:33:52,M:22.0,T:30.2,H:73.2,B:100,M:49.0,T:25.4,H:82.5,B:21,M:90.0,T:26.0,H:79.8,B:46,M:48.0,T:26.0,H:79.4,B:56,M:38.0,T:25.7,H:81.3,B:64
2026/03/25 03:03:52,M:23.0,T:31.7,H:68.2,B:100,M:49.0,T:25.2,H:82.6,B:19,M:90.0,T:25.9,H:79.6,B:46,M:48.0,T:25.9,H:79.5,B:56,M:38.0,T:25.6,H:81.2,B:64
2026/03/25 03:33:52,M:24.0,T:33.8,H:65.3,B:100,M:49.0,T:25.1,H:82.4,B:19,M:90.0,T:25.8,H:79.2,B:45,M:48.0,T:25.8,H:79.5,B:56,M:38.0,T:25.5,H:80.5,B:65
2026/03/25 04:03:52,M:23.0,T:31.6,H:67.6,B:100,M:49.0,T:25.0,H:82.3,B:26,M:90.0,T:25.8,H:78.9,B:45,M:48.0,T:25.8,H:79.4,B:55,M:38.0,T:25.4,H:80.0,B:63
2026/03/25 04:33:52,M:23.0,T:29.9,H:71.2,B:100,M:49.0,T:24.8,H:82.4,B:23,M:90.0,T:25.6,H:79.0,B:45,M:48.0,T:25.6,H:79.5,B:55,M:38.0,T:25.3,H:80.2,B:62
2026/03/25 05:03:52,M:24.0,T:32.3,H:67.8,B:100,M:49.0,T:24.6,H:82.8,B:29,M:90.0,T:25.5,H:79.2,B:44,M:48.0,T:25.5,H:79.7,B:54,M:38.0,T:25.1,H:80.9,B:63
2026/03/25 05:33:52,M:23.0,T:26.6,H:81.7,B:100,M:49.0,T:24.6,H:83.2,B:28,M:90.0,T:25.5,H:79.5,B:43,M:48.0,T:25.5,H:79.9,B:54,M:38.0,T:25.0,H:81.4,B:62
2026/03/25 06:03:52,M:24.0,T:32.0,H:69.5,B:100,M:49.0,T:24.6,H:83.7,B:19,M:90.0,T:25.4,H:80.0,B:43,M:48.0,T:25.5,H:80.3,B:53,M:38.0,T:25.0,H:82.2,B:62
2026/03/25 06:33:52,M:24.0,T:30.1,H:74.2,B:100,M:49.0,T:24.8,H:84.2,B:15,M:90.0,T:25.4,H:80.4,B:42,M:48.0,T:25.5,H:80.7,B:53,M:38.0,T:25.1,H:82.7,B:62
2026/03/25 07:03:52,M:24.0,T:32.5,H:68.0,B:100,M:49.0,T:25.6,H:83.5,B:38,M:90.0,T:25.7,H:80.6,B:42,M:48.0,T:25.6,H:80.9,B:53,M:38.0,T:25.6,H:81.9,B:63
